user_score,publisher,rating,title,metascore,platform,genre,developer
6.5,Square Enix,E10+,Hitman GO: Definitive Edition,77,PS4,"Strategy,Turn-Based,General",Square Enix Montreal
6.4,Ubisoft,M,Far Cry Primal,76,PS4,"Action,Shooter,First-Person,Arcade",Ubisoft Montreal
5.0,Blowfish Studios,T,Gunscape,61,PS4,"Action,Shooter,First-Person,Arcade",Blowfish Studios
6.5,Ripstone,E10+,Ironcast,70,PS4,"Puzzle,Matching",Dreadbit
7.6,PopCap,E10+,Plants vs Zombies: Garden Warfare 2,81,PS4,"General,Action,Shooter,Third-Person,Tactical",PopCap
6.4,Microids,T,Agatha Christie's The ABC Murders,67,PS4,"Adventure,3D,Third-Person",Microids
3.6,Capcom,T,Street Fighter V,77,PS4,"Action,Fighting,2D",Capcom
8.0,SCEA,M,Heavy Rain,78,PS4,"Adventure,3D,Third-Person","Quantic Dream, Virtuos"
7.1,NIS America,T,The Witch and the Hundred Knight: Revival Edition,63,PS4,"Role-Playing,Action RPG",Nippon Ichi Software
3.7,Maximum Games,M,Alekhine's Gun,36,PS4,"Action Adventure,General","Maximum Games, Bigmoon Studios"
6.6,Devolver Digital,M,BROFORCE,68,PS4,"Action,Platformer,2D",Free Lives
8.3,SCE Australia,,Heavy Rain & Beyond: Two Souls Collection,78,PS4,"Miscellaneous,Compilation",Quantic Dream
7.7,Warner Bros. Interactive Entertainment,M,Mortal Kombat XL,85,PS4,"Action,Fighting,2D",NetherRealm Studios
5.3,Surprise Attack,E10+,Screencheat,69,PS4,"Action,Shooter,First-Person,Tactical,Arcade",Samurai Punk
3.8,Infinite State Games,E,"Don't Die, Mr. Robot!",71,PS4,"Action,General",Infinite State Games
4.7,RageSquid,E,Action Henk,73,PS4,"Action,Platformer,2D,3D",RageSquid
5.9,IMGN.PRO,T,Kholat,64,PS4,"Adventure,3D,First-Person",IMGN.PRO
7.4,Crosse Studios,E,Casey Powell Lacrosse 16,69,PS4,"Sports,Team,Other",Crosse Studios
6.0,Team 17,T,Sheltered,70,PS4,"Strategy,Real-Time,Defense",Unicube
7.0,Ubisoft,M,Tom Clancy's The Division,80,PS4,"Shooter,Modern,Modern,Action,Shooter,Third-Person,Arcade",Massive Entertainment
5.2,Square Enix,,Hitman - Intro Pack,77,PS4,"Action Adventure,General",Io Interactive
6.6,Witch Beam,E10+,Assault Android Cactus,85,PS4,"General,Scrolling,Action,Shooter,Shoot-'Em-Up,Top-Down",Witch Beam
7.0,Square Enix,,Just Cause 3: Sky Fortress,72,PS4,"Action Adventure,Open-World",Avalanche Studios
7.0,Aksys Games,T,Aegis of Earth: Protonovus Assault,57,PS4,"Strategy,Real-Time,Defense",Acquire
7.6,505 Games,T,Joe Dever's Lone Wolf Console Edition,79,PS4,"Action,Adventure,General",Forge Reply
7.0,Koei Tecmo Games,T,Samurai Warriors 4 Empires,71,PS4,"Action,Beat-'Em-Up,3D",Omega Force
5.8,Electronic Arts,T,EA Sports UFC 2,79,PS4,"Sports,General,Individual,Combat,Boxing / Martial Arts",EA Sports
8.2,Ska Studios,M,Salt and Sanctuary,84,PS4,"Action,Platformer,2D",Ska Studios
5.3,Fire Hose Games,E,Catlateral Damage,57,PS4,"Action,Platformer,3D",Manekoware
7.7,Koei Tecmo Games,,Dead or Alive Xtreme 3: Fortune,43,PS4,"Sports,Volleyball,Team",Team Ninja
5.0,Vision Games Publishing LTD,T,101 Ways to Die,60,PS4,"Action,Platformer,2D",4 Door Lemon
7.2,Hi-Rez Studios,T,SMITE,79,PS4,"Strategy,Real-Time,MOBA",Hi-Rez Studios
7.3,Double Fine Productions,T,Day of the Tentacle Remastered,84,PS4,"Adventure,Point-and-Click",Double Fine Productions
7.6,Ubisoft,E,Trackmania Turbo,81,PS4,"Racing,Arcade,Automobile",Nadeo
6.3,Bethesda Softworks,M,Fallout 4: Automatron,69,PS4,"Role-Playing,Western-Style",Bethesda Game Studios
6.6,A Crowd of Monsters,T,Unepic,66,PS4,"Action,Platformer,2D",A Crowd of Monsters
6.5,Capcom,M,Resident Evil 6,60,PS4,"Action Adventure,Survival",Capcom
4.5,Bethesda Softworks,,The Elder Scrolls Online: Tamriel Unlimited - Thieves Guild,75,PS4,"Role-Playing,Massively Multiplayer",ZeniMax Media
7.0,Telltale Games,M,The Walking Dead: Michonne - Episode 2: Give No Shelter,82,PS4,"Adventure,3D,Third-Person",Telltale Games
7.4,SCEA,E,MLB The Show 16,85,PS4,"Sports,Team,Baseball,Arcade,Sim",SCEA San Diego Studios
7.4,Koei Tecmo Games,T,Nights of Azure,67,PS4,"Role-Playing,Action RPG",Gust
3.0,MLB.com,E,R.B.I. Baseball 16,52,PS4,"Sports,Team,Baseball,Arcade",MLB AM
6.1,Telltale Games,E10+,Minecraft: Story Mode - Episode 5: Order Up!,72,PS4,"Action Adventure,Adventure,Point-and-Click,Linear",Telltale Games
6.9,Aksys Games,E,Chronicles of Teddy: Harmony of Exidus,79,PS4,"Role-Playing,General,Action Adventure,Open-World","Aksys Games, LookAtMyGame"
7.0,Bitecore,E,Bounce Rescue!,56,PS4,"Action,Platformer,2D",Bitecore
7.1,Reign Bros,E,Stikbold! A Dodgeball Adventure,75,PS4,"Action,Arcade",Reign Bros
5.7,Soedesco,E,Adam's Venture: Origins,53,PS4,"Adventure,Point-and-Click",Vertigo Games
5.9,Electronic Arts,T,Star Wars Battlefront: Outer Rim,70,PS4,"Action,Shooter,First-Person,Tactical",EA DICE
7.9,Codemasters,E,DiRT Rally,85,PS4,"Racing,Simulation,Automobile",Codemasters
7.7,WayForward,E10+,Shantae and the Pirate's Curse,75,PS4,"Action,Platformer,2D",WayForward
5.9,Armature Studio,E,Dead Star,70,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Armature Studio
7.7,Devolver Digital,E10+,Enter the Gungeon,82,PS4,"Action,General",Dodge Roll
7.3,Hopoo Games,T,Risk of Rain,81,PS4,"Action,Platformer,2D",Hopoo Games
6.4,Ripstone,E,Table Top Racing: World Tour,55,PS4,"Racing,Arcade,Automobile",Playrise Edge Ltd.
4.3,Wales Interactive Ltd.,T,Coffin Dodgers,36,PS4,"Racing,Arcade,Automobile",Milky Tea Studios
8.3,SCEA,T,Uncharted 4: A Thief's End,93,PS4,"General,Modern,Action Adventure,Linear",Naughty Dog
3.5,Bethesda Softworks,M,Fallout 4: Wasteland Workshop,50,PS4,"Role-Playing,Western-Style",Bethesda Game Studios
8.3,Bethesda Softworks,M,DOOM,85,PS4,"Sci-Fi,Third-Person,Action,Shooter,First-Person,Arcade",id Software
6.9,Webcore Games,T,My Night Job,60,PS4,"Action,Platformer,2D",Webcore Games
6.3,Bacon Bandit Games,E,Letter Quest: Grimm's Journey Remastered,73,PS4,"Puzzle,Logic",Bacon Bandit Games
8.2,Sega,T,Valkyria Chronicles Remastered,84,PS4,"Strategy,Turn-Based,Tactics",Sega
6.9,"Frozenbyte, Inc.",M,Shadwen,51,PS4,"Action Adventure,General","Frozenbyte, Inc."
4.0,Deep Silver,M,Homefront: The Revolution,48,PS4,"Modern,Action,Shooter,First-Person,Arcade",Deep Silver Dambuster Studios
6.3,Blizzard Entertainment,T,Overwatch,90,PS4,"Action,Shooter,First-Person,Tactical",Blizzard Entertainment
5.8,Truant Pixel,E,VEV: Viva Ex Vivo,50,PS4,"Action Adventure,General",Truant Pixel
7.5,Infinite Monkeys,E10+,Life Goes On: Done to Death,77,PS4,"Action,Platformer,2D",Infinite Monkeys
7.4,SCEA,M,Shadow of the Beast,64,PS4,"Sci-Fi,Action Adventure,General",Heavy Spectrum
6.3,Bethesda Softworks,M,Fallout 4: Far Harbor,75,PS4,"Role-Playing,Western-Style",Bethesda Game Studios
7.1,Devolver Digital,E,Downwell,80,PS4,"Action,General",Moppin
7.3,Kalypso,T,Dungeons 2,61,PS4,"Strategy,General",Kalypso
7.9,Xona Games,E,Score Rush Extended,80,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Xona Games
8.8,Warner Bros. Interactive Entertainment,M,The Witcher 3: Wild Hunt - Blood and Wine,91,PS4,"Role-Playing,Action RPG",CD Projekt Red Studio
5.5,Activision,T,Teenage Mutant Ninja Turtles: Mutants in Manhattan,44,PS4,"Action,Beat-'Em-Up,3D",PlatinumGames
6.4,Deep Silver,M,Dead Island: Definitive Collection,63,PS4,"Miscellaneous,Compilation",Techland
5.9,Rising Star Games,E10+,Lumo,73,PS4,"Action,Adventure,General,Platformer,3D",Triple Eh? Ltd
7.9,Night School Studio,T,Oxenfree,79,PS4,"Action Adventure,General",Night School Studio
7.3,Square Enix,,Hitman - Episode 3: Marrakesh,75,PS4,"Action Adventure,General",Io Interactive
6.7,10tons Entertainment,T,Neon Chrome,63,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down","10tons Entertainment, 10tons"
6.5,Deep Silver,M,Dead Island: Retro Revenge,65,PS4,"Action,Beat-'Em-Up,2D","Techland, Empty Clip Studios"
6.9,Dead Mage,T,Shadow Blade: Reload,63,PS4,"Action,General",Dead Mage
6.8,Gambitious,M,Hard Reset Redux,69,PS4,"Action,Shooter,First-Person,Arcade",Flying Wild Hog
7.4,Bandai Namco Games,T,One Piece: Burning Blood,66,PS4,"Action,Fighting,3D",Spike Chunsoft
7.8,Koei Tecmo Games,T,Atelier Sophie: The Alchemist of the Mysterious Book,75,PS4,"Role-Playing,Japanese-Style",Gust
4.9,Three Fields Entertainment,E,Dangerous Golf,56,PS4,"Sports,Individual,Golf,Arcade",Three Fields Entertainment
7.3,Edge Entertainment,T,Anima: Gate of Memories,52,PS4,"Role-Playing,Action RPG","Edge Entertainment, Anima Project"
6.4,Telltale Games,E10+,Minecraft: Story Mode - Episode 6: A Portal to Mystery,69,PS4,"Action Adventure,Adventure,Point-and-Click,Linear",Telltale Games
8.3,Aksys Games,T,Guilty Gear Xrd -REVELATOR-,86,PS4,"Action,Fighting,2D",Arc System Works
8.3,Atlus,T,Odin Sphere Leifthrasir,87,PS4,"Role-Playing,Action RPG",Vanillaware
4.8,Wales Interactive Ltd.,T,Soul Axiom,47,PS4,"Adventure,3D,First-Person",Wales Interactive Ltd.
5.0,Green Lava Studios,E,Fenix Furia,71,PS4,"Action,Platformer,2D",Green Lava Studios
5.5,Electronic Arts,T,Mirror's Edge Catalyst,69,PS4,"Action,Shooter,First-Person,Modern,Modern,Modern,Action Adventure,General",EA DICE
7.5,Image & Form,E10+,SteamWorld Heist,83,PS4,"Strategy,Turn-Based,General",Image & Form
7.4,Koch Media,E,Tour de France 2016,61,PS4,"Sports,Individual,Biking",Koch Media
5.5,Square Enix,,Just Cause 3: Mech Land Assault,64,PS4,"Action Adventure,Open-World",Avalanche Studios
6.2,Ubisoft,T,Trials of the Blood Dragon,55,PS4,"Action,Platformer,2D",RedLynx
7.6,Milestone,E,Valentino Rossi The Game,75,PS4,"Racing,Simulation,Automobile","Milestone, Milestone S.r.l"
5.2,Nilo Studios,T,Asemblance,61,PS4,"Adventure,3D,First-Person",Nilo Studios
7.2,Deep Silver,M,Deadlight: Director's Cut,70,PS4,"Action,Platformer,2D",Tequila Works
7.6,Bandai Namco Games,E,Pac-Man 256,79,PS4,"Action,General,Arcade",HIPSTER WHALE
7.3,Milestone S.r.l,E,MXGP2: The Official Motocross Videogame,65,PS4,"Racing,Simulation,Automobile",Milestone S.r.l
6.5,Soedesco,E,N.E.R.O.: Nothing Ever Remains Obscure,59,PS4,"Adventure,Puzzle,General,3D,First-Person","Vertigo Games, Storm in a Teacup"
7.8,NIS America,T,Grand Kingdom,78,PS4,"Strategy,Turn-Based,Tactics",Spike Chunsoft
4.7,The Digital Lounge,E,Dino Dini's Kick Off Revival,31,PS4,"Sports,Team,Soccer,Arcade","The Digital Lounge, Dino Dini"
2.5,Capcom,M,Umbrella Corps,38,PS4,"Action,Shooter,Third-Person,Tactical",Capcom
5.5,Ubisoft,,Tom Clancy's The Division - Underground,64,PS4,"Action,Shooter,Third-Person,Arcade",Massive Entertainment
3.5,Deep Silver,E10+,Mighty No. 9,52,PS4,"Platformer,2D,Action,Platformer,2D",Inti Creates
7.0,PQube,E10+,Heart&Slash,76,PS4,"Action,General",AHEARTFULOFGAMES
6.0,Nicalis,T,Full Mojo Rampage,66,PS4,"Role-Playing,Action RPG",Over the Top Games
7.4,Double Eleven,M,Prison Architect,80,PS4,"Strategy,General,Management,Business / Tycoon","Introversion, Double Eleven"
5.8,Telltale Games,M,7 Days to Die,45,PS4,"Action,Action Adventure,Shooter,Sandbox,First-Person,Arcade",The Fun Pimps
7.4,Capcom,M,Resident Evil 5,69,PS4,"Action Adventure,Survival",Capcom
6.7,Focus Home Interactive,M,The Technomancer,60,PS4,"Role-Playing,General,Western-Style",Spiders
7.4,Bandai Namco Games,T,JoJo's Bizarre Adventure: Eyes of Heaven,61,PS4,"Action,Fighting,3D",CyberConnect2
7.2,Bandai Namco Games,T,God Eater Resurrection,70,PS4,"Role-Playing,Action RPG","Shift, Bandai Namco Games"
7.6,Warner Bros. Interactive Entertainment,E10+,LEGO Star Wars: The Force Awakens,78,PS4,"Action Adventure,General",TT Games
5.8,Square Enix,T,Star Ocean: Integrity and Faithlessness,58,PS4,"Role-Playing,Action RPG,Japanese-Style",Tri-Ace
7.1,Koei Tecmo Games,E10+,Romance of the Three Kingdoms XIII,67,PS4,"Strategy,Turn-Based,4X",Koei Tecmo Games
6.2,EastAsiaSoft,,Lost Sea,59,PS4,"Strategy,General",EastAsiaSoft
4.2,Happion Laboratories,E,Energy Hook,22,PS4,"Driving,Racing,Arcade,Futuristic",Happion Laboratories
5.8,Stainless Games,M,Carmageddon: Max Damage,51,PS4,"Racing,Arcade,Automobile",Stainless Games
7.7,Versus Evil,T,The Banner Saga 2,78,PS4,"Role-Playing,General,Strategy,Turn-Based,Tactics",Stoic
1.0,Activision,E10+,Ghostbusters,30,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down","Activision, FireForge Games"
7.4,Dreadlocks Ltd,M,Dex,67,PS4,"Role-Playing,Action RPG","Dreadlocks Ltd, Dreadlocks"
5.7,505 Games,T,HAWKEN,58,PS4,"Action,General,Shooter,First-Person,Tactical","Reloaded Games Inc., Reloaded Games"
7.6,The Game Bakers,M,Furi,77,PS4,"Action,Fighting,3D",The Game Bakers
5.1,505 Games,T,ADR1FT,56,PS4,"Action,Action Adventure,General,Survival",Three One Zero
6.0,Atlus Co.,T,Daydreamer: Awakened Edition,68,PS4,"Action,Platformer,2D",Roland Studios
6.2,SQUADTeam,E,Kerbal Space Program,77,PS4,"Simulation,Space,Combat",Flying Tiger Development
7.1,Insomniac Games,E,Song of the Deep,69,PS4,"Action Adventure,General",Insomniac Games
7.4,SCEA,T,Kill Strain,53,PS4,"Action,General",SCEA San Diego Studios
6.4,Iron Galaxy Studios,E,VIDEOBALL,77,PS4,"Sports,General",Action Button Entertainment
5.2,Xibalba Studios,E10+,MilitAnt,44,PS4,"Action,Platformer,Shooter,2D,Shoot-'Em-Up,Vertical",Xibalba Studios
7.4,Rising Star Games,E10+,Assault Suit Leynos,67,PS4,"Action,Shooter,Shoot-'Em-Up,Horizontal",Dracue
5.3,Curve Digital,T,10 Second Ninja X,76,PS4,"Action,Platformer,2D",GameDesignDan
7.0,Perfect World Entertainment,T,Neverwinter,74,PS4,"Role-Playing,Massively Multiplayer",Cryptic Studios
1.9,Cooply Solutions,T,Orc Slayer,15,PS4,"Action,Shooter,First-Person,Arcade",Cooply Solutions
6.5,Telltale Games,M,Batman: The Telltale Series - Episode 1: Realm of Shadows,70,PS4,"Adventure,Point-and-Click",Telltale Games
6.2,Kitfox Games,E10+,Moon Hunters,63,PS4,"Role-Playing,Action RPG",Kitfox Games
4.6,Stage 2 Studios,T,Lifeless Planet: Premier Edition,60,PS4,"Action Adventure,General",Stage 2 Studios
7.5,Square Enix,E10+,I Am Setsuna,74,PS4,"Role-Playing,Japanese-Style",Tokyo RPG Factory
7.3,Square Enix,,Hitman: Summer Bonus Episode,79,PS4,"Action Adventure,General",Io Interactive
7.2,SKH Apps,T,Emily Wants To Play,75,PS4,"Adventure,3D,First-Person",SKH Apps
4.5,SCEA,T,No Man's Sky,71,PS4,"Action,General,General,Action Adventure,Open-World",Hello Games
7.3,WeirdBeard B.V.,E,Tricky Towers,72,PS4,"Puzzle,Stacking","WeirdBeard B.V., WeirdBeard"
7.5,PQube,M,Gal*Gun: Double Peace,64,PS4,"Action,Shooter,Light Gun","Alchemist, Inti Creates"
7.7,505 Games,E,ABZU,78,PS4,"Fantasy,Action Adventure,Adventure,General,3D,Third-Person",Giant Squid
6.4,Ubisoft,E,Uno,71,PS4,"Miscellaneous,Board / Card Game",Ubisoft Chengdu
5.9,Stormcloud Games Limited,T,Brut@l,67,PS4,"Action Adventure,General",Stormcloud Games Limited
6.7,Bethesda Softworks,M,DOOM: Unto The Evil,75,PS4,"Action,Shooter,First-Person,Arcade",id Software
7.4,Square Enix,,Hitman - Episode 4: Bangkok,71,PS4,"Action Adventure,General",Io Interactive
5.7,Hypersect,E,Inversus,79,PS4,"Action,Strategy,Real-Time,Arcade,Tactics",Hypersect
8.2,Codemasters,E,F1 2016,82,PS4,"Racing,Simulation,Automobile",Codemasters
6.3,Ubisoft,E,Grow Up,70,PS4,"Action Adventure,Open-World",Ubisoft Reflections
7.4,SCEA,E10+,Bound,71,PS4,"Action,Platformer,3D","SCE Santa Monica, Plastic Studios"
8.3,PLAYDEAD,M,INSIDE,91,PS4,"Action,Platformer,2D",PLAYDEAD
7.5,Versus Evil,E10+,Armikrog,50,PS4,"Adventure,Point-and-Click",Pencil Test Studios
7.3,Flippfly,E,Absolute Drift: Zen Edition,78,PS4,"Racing,Arcade,Automobile",Flippfly
7.3,Blue Isle Studios,T,Valley,72,PS4,"Action Adventure,Open-World",Blue Isle Studios
4.5,EA Sports,E,Madden NFL 17,82,PS4,"Sports,Team,Football,Sim",EA Sports
7.3,Team 17,E10+,Worms W.M.D,78,PS4,"Strategy,Turn-Based,Artillery",Team 17
6.3,Digital Dreams,E,Metrico+,81,PS4,"Puzzle,Action",Digital Dreams
6.8,Benjamin Rivers,T,Alone With You,72,PS4,"Adventure,General",Benjamin Rivers
8.3,Atlus Co.,T,The King of Fighters XIV,79,PS4,"Action,Fighting,2D","SNK Playmore, SNK Corporation"
7.6,Square Enix,M,Deus Ex: Mankind Divided,84,PS4,"Action Adventure,General",Eidos Montreal
7.4,Curve Digital,E,Hue,77,PS4,"Puzzle,Action",Fiddlesticks Games
6.4,tinyBuild,T,The Final Station,68,PS4,"Action Adventure,General,Linear","tinyBuild, Do My Best Games"
7.4,M2H,M,Verdun,56,PS4,"Action,Shooter,First-Person,Tactical,Arcade","Abstraction Games, Blackmill Games"
8.0,Capcom,M,Resident Evil 4,82,PS4,"Action Adventure,Survival",Capcom
6.9,Koei Tecmo Games,M,Attack on Titan,74,PS4,"Action,Beat-'Em-Up,3D",Omega Force
7.6,Bandai Namco Games,T,God Eater 2: Rage Burst,69,PS4,"Role-Playing,Action RPG",Shift
6.1,505 Games,E,Assetto Corsa,73,PS4,"Racing,Simulation,Automobile",Kunos Simulazioni
5.8,Bethesda Softworks,,Fallout 4: Nuka-World,64,PS4,"Role-Playing,Western-Style",Bethesda Game Studios
7.0,Strike Vector Team,M,Strike Vector EX,75,PS4,"Action,General,Shooter,First-Person,Arcade","Strike Vector Team, Ragequit Corporation"
7.5,Sega,T,Hatsune Miku: Project Diva X,78,PS4,"Action,Rhythm,Music",Sega
7.2,Perfect World Entertainment,T,Livelock,69,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Tuque Games
4.3,Beret Applications LLC,M,One Way Trip,41,PS4,"Action,General",Beret Applications LLC
7.0,Ubisoft,E10+,Just Sing,60,PS4,"Action,Rhythm,Music","Ubisoft, iNiS"
2.7,Activision,,Call of Duty: Black Ops III - Salvation,74,PS4,"Action,Shooter,First-Person,Arcade",Treyarch
7.4,Cornfox & Bros.,E10+,Oceanhorn: Monster of Uncharted Seas,66,PS4,"Action Adventure,Open-World",Cornfox & Bros.
6.7,Capcom,,Dead Rising Triple Pack,71,PS4,Action Adventure,Capcom
6.9,Telltale Games,E10+,Minecraft: Story Mode - Episode 8: A Journey's End?,69,PS4,"Action Adventure,Linear,Adventure,Point-and-Click",Telltale Games
7.0,Thunder Lotus Games,T,Jotun: Valhalla Edition,72,PS4,"Action,General",Thunder Lotus Games
5.1,NIS America,E10+,Touhou Genso Rondo: Bullet Ballet,55,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down","Mediascape, CUBETYPE"
5.7,SCEA,T,The Tomorrow Children,54,PS4,"Sci-Fi,Strategy,Real-Time,General",Q-Games
7.4,Capcom,M,Dead Rising,78,PS4,"Action Adventure,Open-World",Capcom
7.8,Bandai Namco Games,E,Pac-Man Championship Edition 2,77,PS4,"Action,Arcade",Bandai Namco Games
8.6,2K Games,M,BioShock: The Collection,84,PS4,"Action,Shooter,First-Person,Arcade",2K Games
4.4,Dusenberry Martin Racing,E,NASCAR Heat Evolution,66,PS4,"Racing,Simulation,Automobile","Monster Games Inc., Dusenberry Martin Racing"
7.4,Konami,E,Pro Evolution Soccer 2017,85,PS4,"Sports,Team,Soccer,Sim",Konami
7.2,NIS America,T,Psycho-Pass: Mandatory Happiness,72,PS4,"Adventure,Visual Novel",5pb
5.7,EA Sports,E10+,NHL 17,78,PS4,"Sports,Team,Ice Hockey,Sim","EA Canada, EA Vancouver"
6.8,Telltale Games,M,Batman: The Telltale Series,68,PS4,"Action,General,Adventure,Point-and-Click",Telltale Games
7.2,Two Tribes,E10+,RIVE,75,PS4,"Action,Platformer,2D",Two Tribes
3.8,Ravegan,E10+,Blue Rider,62,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Ravegan
7.2,Taleworlds,T,Mount & Blade: Warband,67,PS4,"Role-Playing,Western-Style","Koch Media, Taleworlds"
6.4,Fabrik Games,M,Filthy Lucre,61,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Fabrik Games
7.4,Wolf Brew Games,M,Slain: Back from Hell,68,PS4,"Action,Platformer,2D",Wolf Brew Games
6.4,2K Games,E,NBA 2K17,88,PS4,"Sports,Team,Basketball,Sim",Visual Concepts
6.3,PQube,M,Zenith,46,PS4,"Role-Playing,Action RPG",Infinigon
4.8,Electronic Arts,,Star Wars Battlefront: Death Star,70,PS4,"Action,Shooter,First-Person,Tactical",EA DICE
6.0,Wales Interactive Ltd.,T,The Bunker,69,PS4,"Adventure,Point-and-Click",Splendy Games
6.8,The Chinese Room,T,Dear Esther: Landmark Edition,68,PS4,"Adventure,3D,First-Person",The Chinese Room
7.0,Telltale Games,M,Batman: The Telltale Series - Episode 2: Children of Arkham,66,PS4,"Adventure,Point-and-Click",Telltale Games
7.0,SCEA,E,Driveclub VR,66,PS4,"Racing,Simulation,Automobile",Evolution Studios
4.8,Activision,,Destiny: Rise of Iron,72,PS4,"Action,Shooter,First-Person,Arcade",Bungie
7.4,XSEED Games,T,Touhou: Scarlet Curiosity,58,PS4,"Action Adventure,General",Mediascape
5.3,Sierra Games,E10+,King's Quest Chapter 4: Snow Place Like Home,67,PS4,"Adventure,General",The Odd Gentlemen
7.1,Necrophone,T,Jazzpunk: Director's Cut,79,PS4,"Adventure,3D,First-Person",Necrophone
5.9,505 Games,M,Virginia,77,PS4,"Adventure,3D,First-Person",505 Games
7.0,Square Enix,M,Deus Ex: Mankind Divided - System Rift,75,PS4,"Action Adventure,General",Eidos Montreal
7.1,Square Enix,,Hitman - Episode 5: Colorado,70,PS4,"Action Adventure,General",Io Interactive
7.3,Capcom,M,Dead Rising 2,82,PS4,"Action Adventure,Open-World",Blue Castle Games
7.6,Red Hook Studios,T,Darkest Dungeon,83,PS4,"Role-Playing,General",Red Hook Studios
7.6,2K Games,T,XCOM 2,87,PS4,"Strategy,Turn-Based,General,Tactics",Firaxis Games
6.3,Slick Entertainment Inc.,E10+,Viking Squad,69,PS4,"Action,Beat-'Em-Up,2D",Slick Entertainment Inc.
6.6,Crunching Koalas,T,Lichtspeer,67,PS4,"Action Adventure,General",Lichthund
4.8,Electronic Arts,E,FIFA 17,85,PS4,"Sports,Team,Soccer,Sim","EA Sports, EA Vancouver"
7.2,Daedalic Entertainment,M,Dead Synchronicity: Tomorrow Comes Today,69,PS4,"Adventure,Point-and-Click",Fictiorama Studios
5.8,No Pest Productions,T,A Bastard's Tale,48,PS4,"Action,Fighting,2D",No Pest Productions
6.3,Fatshark AB,M,Warhammer: End Times - Vermintide,73,PS4,"Action,Shooter,First-Person,Tactical",Fatshark AB
7.3,Coatsink Software,E,Shu,77,PS4,"Action,Platformer,2D",Coatsink Software
5.2,2K Games,M,Mafia III,68,PS4,"Action Adventure,Open-World",Hangar 13
6.3,Sony Interactive Entertainment,E10+,Super Stardust Ultra VR,66,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Sony Interactive Entertainment
6.0,Bandai Namco Games,E,WRC 6: World Rally Championship,66,PS4,"Racing,Simulation,Automobile",Kylotonn
7.8,Sony Interactive Entertainment,E,The Playroom VR,77,PS4,"Miscellaneous,Party / Minigame",Sony Interactive Entertainment
6.5,Sony Interactive Entertainment,E,Hustle Kings VR,52,PS4,"Miscellaneous,Compilation","Sony Interactive Entertainment, EPOS Game Studios"
6.2,Harmonix Music Systems,E,Harmonix Music VR,44,PS4,"Action,Rhythm,Dancing",Harmonix Music Systems
6.6,Sony Interactive Entertainment,M,PlayStation VR WORLDS,59,PS4,"Miscellaneous,Party / Minigame","SCEE London Studio, Sony Interactive Entertainment"
7.4,Maximum Games,M,Aragami,71,PS4,"Action Adventure,General",Lince Works
7.1,SCEA,E,Tumble VR,69,PS4,"Puzzle,Stacking",SuperMassive Games
6.9,Uber Entertainment,T,Wayward Sky,72,PS4,"Action,General",Uber Entertainment
7.1,drool Games,E10+,Thumper,84,PS4,"Action,Rhythm,Music","drool Games, Drool"
7.3,Gearbox Software,M,Duke Nukem 3D: 20th Anniversary World Tour,77,PS4,"Action,Shooter,First-Person,Arcade",Gearbox Software
5.9,Perfectly Paranormal,T,Manual Samuel,52,PS4,"Adventure,Role-Playing,General",Perfectly Paranormal
8.2,Square Enix,M,Rise of the Tomb Raider: 20 Year Celebration,88,PS4,"Action Adventure,Linear","Crystal Dynamics, Nixxes Software"
7.2,Warner Bros. Interactive Entertainment,M,Batman: Arkham VR,74,PS4,"Action,General",Rocksteady Studios
8.1,Square Enix,E10+,Dragon Quest Builders,83,PS4,"Action Adventure,Sandbox",Square Enix
5.1,Sierra Games,E10+,King's Quest Chapter 5: The Good Knight,78,PS4,"Adventure,General",The Odd Gentlemen
6.3,2K Sports,T,WWE 2K17,69,PS4,"Sports,Individual,Combat,Wrestling",Yuke's
7.4,Psytec Games Ltd,E,Windlands,63,PS4,"Adventure,3D,First-Person",Psytec Games Ltd
7.0,Phosphor Games,M,The Brookhaven Experiment,68,PS4,"Action,Shooter,First-Person,Arcade",Phosphor Games
7.4,VooFoo Studios,E,Mantis Burn Racing,71,PS4,"Racing,Arcade,Automobile",VooFoo Studios
4.1,Oasis Games,E10+,Pixel Gear,51,PS4,"Action,Shooter,First-Person,Arcade",Geronimo Interactive
6.8,PQube,E,Ginger: Beyond the Crystal,61,PS4,"Action,Platformer,3D",Drakhar Studio
7.1,Focus Home Interactive,E,Farming Simulator 17,69,PS4,"Simulation,Virtual,Career",Maximum Games
7.4,Koei Tecmo Games,T,Nobunaga's Ambition: Sphere of Influence - Ascension,74,PS4,"Strategy,Turn-Based,General",Koei Tecmo Games
7.3,Telltale Games,M,Batman: The Telltale Series - Episode 3: New World Order,74,PS4,"Adventure,Point-and-Click",Telltale Games
