user_ranking,user_name,game_platform,user_average_ranking,game_title
5,XxJoseManuelxX,PlayStation 4,7.5,Street Fighter V
6,XxJoseManuelxX,PlayStation 4,7.5,Thief
10,MrFettuccini,PlayStation 4,8.5,The Witcher 3: Wild Hunt
5,XxJoseManuelxX,Xbox One,7.5,Killer Instinct
8,MrFettuccini,PC,8.5,Unreal Tournament (1999)
8,josesueiro,PlayStation 3,7.3,Call of Duty 4: Modern Warfare
8,josesueiro,PlayStation 3,7.3,Call of Duty: World at War
6,josesueiro,PlayStation 3,7.3,Call of Duty: Modern Warfare 2
9,MrFettuccini,PlayStation 4,8.5,Diablo III: Ultimate Evil Edition
7,MrFettuccini,PlayStation 4,8.5,The Last of Us: Left Behind
9,MrFettuccini,PC,8.5,Team Fortress 2
8,MrFettuccini,PlayStation 4,8.5,inFamous: First Light
7,MrFettuccini,PlayStation 2,8.5,Zone of the Enders
7,MrFettuccini,PC,8.5,League of Legends
9,MrFettuccini,PlayStation 2,8.5,Zone of the Enders: The 2nd Runner
5,XxJoseManuelxX,PlayStation 3,7.5,I Am Alive
8,MrFettuccini,PC,8.5,Carmageddon
9,MrFettuccini,PC,8.5,Carmageddon 2: Carpocalypse Now
6,josesueiro,PlayStation 4,7.3,Styx: Master of Shadows
3,XxJoseManuelxX,PlayStation 3,7.5,Resident Evil: Operation Raccoon City
9,josesueiro,PlayStation 3,7.3,Demon's Souls
10,josesueiro,PlayStation 3,7.3,Prince of Persia Classic Trilogy HD
9,MrFettuccini,PlayStation 4,8.5,Bloodborne
8,MrFettuccini,PlayStation 4,8.5,The Last of Us Remastered
9,MrFettuccini,PlayStation 4,8.5,Rocket League
8,MrFettuccini,PlayStation 4,8.5,Watch Dogs
9,MrFettuccini,PlayStation 2,8.5,Burnout 3: Takedown
8,MrFettuccini,DS,8.5,N+
9,MrFettuccini,PlayStation 4,8.5,Rayman Legends
8,XxJoseManuelxX,PlayStation 3,7.5,flower
8,XxJoseManuelxX,PlayStation Vita,7.5,flower
8,XxJoseManuelxX,PlayStation 4,7.5,flower
9,XxJoseManuelxX,PlayStation,7.5,Crash Team Racing
8,XxJoseManuelxX,PlayStation,7.5,Digimon Rumble Arena
7,josesueiro,PlayStation 3,7.3,Assassin's Creed II: Battle of Forli
7,josesueiro,PlayStation 3,7.3,Assassin's Creed II:  Bonfire of the Vanities
10,MrFettuccini,PlayStation 4,8.5,Metal Gear Solid V: The Phantom Pain
9,MrFettuccini,PSP,8.5,Shin Megami Tensei: Persona 3 Portable
9,MrFettuccini,PlayStation 2,8.5,Shin Megami Tensei: Persona 3 FES
8,MrFettuccini,PSP,8.5,Shin Megami Tensei: Persona 2 - Innocent Sin
7,MrFettuccini,PSP,8.5,Shin Megami Tensei: Persona
9,MrFettuccini,PC,8.5,Battlefield 1942
8,MrFettuccini,PC,8.5,Battlefield 2
8,XxJoseManuelxX,Nintendo 64,7.5,The Legend of Zelda: Ocarina of Time
8,XxJoseManuelxX,PlayStation 3,7.5,Assassin's Creed: Brotherhood - The Da Vinci Disappearance
9,XxJoseManuelxX,PlayStation 4,7.5,Rocket League
8,XxJoseManuelxX,PlayStation 3,7.5,Call of Duty 4: Modern Warfare
8,XxJoseManuelxX,PlayStation 3,7.5,Call of Duty: World at War
5,josesueiro,Xbox One,7.3,Sunset Overdrive
4,josesueiro,PlayStation 4,7.3,Star Wars Battlefront
9,MrFettuccini,PC,8.5,Counter-Strike: Source
9,MrFettuccini,PlayStation 4,8.5,Uncharted 4: A Thief's End
9,MrFettuccini,PC,8.5,Counter-Strike
10,MrFettuccini,PC,8.5,Halo: Combat Evolved
5,josesueiro,Xbox One,7.3,Titanfall
9,MrFettuccini,DS,8.5,The World Ends with You
8,josesueiro,PSP,7.3,Assassin's Creed: Bloodlines
5,josesueiro,Xbox One,7.3,Dead Rising 3
10,XxJoseManuelxX,PlayStation 2,7.5,Prince of Persia: The Sands of Time
10,XxJoseManuelxX,PlayStation 2,7.5,Prince of Persia: Warrior Within
10,XxJoseManuelxX,PlayStation 2,7.5,Prince of Persia: The Two Thrones
8,XxJoseManuelxX,PSP,7.5,Prince of Persia Revelations
8,XxJoseManuelxX,PSP,7.5,Prince of Persia Rival Swords
7,josesueiro,PlayStation 4,7.3,Driveclub
10,josesueiro,PlayStation,7.3,The Legend of Dragoon
10,josesueiro,PlayStation 2,7.3,ICO
9,josesueiro,PlayStation 2,7.3,Shadow of the Colossus
10,josesueiro,PlayStation 3,7.3,The ICO & Shadow of the Colossus Collection
7,josesueiro,PlayStation 4,7.3,Killzone: Shadow Fall
9,josesueiro,PlayStation Vita,7.3,Uncharted: Golden Abyss
9,josesueiro,PlayStation Vita,7.3,Killzone: Mercenary
10,josesueiro,PlayStation 3,7.3,The Last of Us
10,josesueiro,PlayStation 4,7.3,The Last of Us Remastered
10,XxJoseManuelxX,PlayStation,7.5,The Legend of Dragoon
10,XxJoseManuelxX,PlayStation 2,7.5,ICO
9,XxJoseManuelxX,PlayStation 2,7.5,Shadow of the Colossus
10,XxJoseManuelxX,PlayStation 3,7.5,The ICO & Shadow of the Colossus Collection
9,XxJoseManuelxX,PlayStation Vita,7.5,Uncharted: Golden Abyss
9,josesueiro,PlayStation 4,7.3,Bloodborne
7,josesueiro,PlayStation 4,7.3,Knack
8,josesueiro,Xbox 360,7.3,Alan Wake
3,josesueiro,Xbox 360,7.3,Alan Wake's American Nightmare
7,josesueiro,Xbox One,7.3,Gears of War: Ultimate Edition
7,josesueiro,Xbox 360,7.3,Gears of War
6,josesueiro,Xbox 360,7.3,Gears of War 2
6,josesueiro,Xbox 360,7.3,Gears of War 3
5,josesueiro,Xbox 360,7.3,Gears of War: Judgment
8,josesueiro,PlayStation 3,7.3,Spec Ops: The Line
8,XxJoseManuelxX,PlayStation 4,7.5,The Order: 1886
10,XxJoseManuelxX,PlayStation 3,7.5,The Last of Us: Left Behind
10,XxJoseManuelxX,PlayStation 4,7.5,The Last of Us: Left Behind
10,XxJoseManuelxX,PlayStation 3,7.5,Uncharted: Drake's Fortune
10,XxJoseManuelxX,PlayStation 3,7.5,Uncharted 2: Among Thieves
8,josesueiro,PlayStation 4,7.3,The Order: 1886
10,XxJoseManuelxX,PlayStation 3,7.5,Uncharted 3: Drake's Deception
7,josesueiro,Xbox One,7.3,Quantum Break
10,josesueiro,PlayStation 3,7.3,The Last of Us: Left Behind
10,josesueiro,PlayStation 3,7.3,Uncharted 3: Drake's Deception
10,josesueiro,PlayStation 3,7.3,Uncharted 2: Among Thieves
10,josesueiro,PlayStation 3,7.3,Uncharted: Drake's Fortune
10,josesueiro,PlayStation 4,7.3,Uncharted: The Nathan Drake Collection
10,XxJoseManuelxX,PlayStation 4,7.5,Uncharted: The Nathan Drake Collection
8,XxJoseManuelxX,Xbox 360,7.5,Alan Wake
6,josesueiro,Xbox One,7.3,Ryse: Son of Rome
9,XxJoseManuelxX,PlayStation Vita,7.5,Killzone: Mercenary
10,XxJoseManuelxX,PlayStation 3,7.5,The Last of Us
10,XxJoseManuelxX,PlayStation 3,7.5,Assassin's Creed
8,XxJoseManuelxX,PSP,7.5,Assassin's Creed: Bloodlines
10,XxJoseManuelxX,PlayStation 4,7.5,The Last of Us Remastered
10,XxJoseManuelxX,PlayStation 3,7.5,Assassin's Creed II
7,XxJoseManuelxX,PlayStation 3,7.5,Assassin's Creed II: Battle of Forli
7,XxJoseManuelxX,PlayStation 3,7.5,Assassin's Creed II:  Bonfire of the Vanities
10,josesueiro,PlayStation 2,7.3,Prince of Persia: Warrior Within
10,XxJoseManuelxX,PlayStation 3,7.5,Assassin's Creed: Brotherhood
9,josesueiro,PSP,7.3,Prince of Persia Revelations
5,josesueiro,PlayStation 4,7.3,Street Fighter V
10,josesueiro,PlayStation 3,7.3,Assassin's Creed
10,josesueiro,PlayStation 3,7.3,Assassin's Creed II
10,XxJoseManuelxX,PlayStation 3,7.5,Prince of Persia Classic Trilogy HD
8,XxJoseManuelxX,PlayStation 3,7.5,Call of Duty: Black Ops
4,XxJoseManuelxX,PlayStation,7.5,Digimon World 2
9,XxJoseManuelxX,PlayStation,7.5,Digimon World 3
8,XxJoseManuelxX,PlayStation 3,7.5,rain
9,XxJoseManuelxX,PlayStation,7.5,Crash Bandicoot 3: Warped
7,MrFettuccini,PC,8.5,Battlefield 3
7,MrFettuccini,PlayStation 4,8.5,Battlefield 4
6,MrFettuccini,PlayStation 4,8.5,Carmageddon: Max Damage
10,josesueiro,PlayStation 2,7.3,Prince of Persia: The Two Thrones
10,josesueiro,PlayStation 2,7.3,Prince of Persia: The Sands of Time
9,josesueiro,PSP,7.3,Prince of Persia Rival Swords
10,josesueiro,PlayStation 3,7.3,Assassin's Creed: Brotherhood
8,josesueiro,PlayStation 3,7.3,Assassin's Creed: Brotherhood - The Da Vinci Disappearance
5,josesueiro,Xbox One,7.3,Killer Instinct
5,josesueiro,Xbox One,7.3,Killer Instinct Season 2
3,XxJoseManuelxX,PlayStation 2,7.5,Digimon World 4
6,josesueiro,PlayStation 3,7.3,Thief
7,XxJoseManuelxX,PlayStation 3,7.5,Yu-Gi-Oh! 5D's Decade Duels Plus
7,XxJoseManuelxX,PlayStation 3,7.5,Yu-Gi-Oh! Millennium Duels
8,XxJoseManuelxX,PlayStation 4,7.5,Yu-Gi-Oh! Legacy of the Duelist
5,XxJoseManuelxX,PlayStation 4,7.5,Star Wars Battlefront
9,MrFettuccini,PC,8.5,N
8,MrFettuccini,PC,8.5,Alien Swarm: Reactive Drop
9,MrFettuccini,PlayStation 4,8.5,Overwatch
8,josesueiro,PlayStation 3,7.3,Prince of Persia: The Forgotten Sands
7,josesueiro,Wii,7.3,Prince of Persia: The Forgotten Sands
9,josesueiro,PlayStation 4,7.3,Rocket League
8,josesueiro,3DS,7.3,The Legend of Zelda: Ocarina of Time 3D
8,josesueiro,Nintendo 64,7.3,The Legend of Zelda: Ocarina of Time
6,josesueiro,PlayStation 3,7.3,Dishonored
2,josesueiro,PlayStation 3,7.3,Resident Evil: Operation Raccoon City
4,XxJoseManuelxX,PlayStation 4,7.5,Homefront: The Revolution
9,MrFettuccini,PlayStation 4,8.5,Persona 5
7,XxJoseManuelxX,PlayStation 3,7.5,Battlefield 3
6,XxJoseManuelxX,PlayStation 4,7.5,Battlefield 4
7,XxJoseManuelxX,Xbox One,7.5,Quantum Break
7,XxJoseManuelxX,PlayStation 3,7.5,Call of Duty: Black Ops II
6,XxJoseManuelxX,Xbox One,7.5,Ryse: Son of Rome
7,XxJoseManuelxX,PlayStation 4,7.5,Knack
7,XxJoseManuelxX,Xbox 360,7.5,Gears of War
8,josesueiro,PlayStation 3,7.3,Call of Duty: Black Ops
10,josesueiro,PlayStation 4,7.3,Uncharted 4: A Thief's End
9,josesueiro,PlayStation,7.3,Digimon World 3
5,josesueiro,PlayStation 3,7.3,Call of Duty: Modern Warfare 3
4,josesueiro,PlayStation 3,7.3,I Am Alive
8,josesueiro,PlayStation 3,7.3,rain
8,josesueiro,PlayStation 3,7.3,LIMBO
9,MrFettuccini,DS,8.5,New Super Mario Bros.
10,MrFettuccini,PC,8.5,Unreal Tournament 2004
9,MrFettuccini,PlayStation 2,8.5,Shadow of the Colossus
9,MrFettuccini,PlayStation 2,8.5,Metal Gear Solid 2: Sons of Liberty
8,MrFettuccini,PlayStation 2,8.5,Ratchet & Clank: Going Commando
7,MrFettuccini,PlayStation 2,8.5,Ratchet & Clank: Up Your Arsenal
9,MrFettuccini,PlayStation 2,8.5,Ratchet: Deadlocked
9,josesueiro,PlayStation,7.3,Crash Bandicoot 3: Warped
7,josesueiro,PlayStation 3,7.3,Call of Duty: Black Ops II
8,josesueiro,PlayStation 3,7.3,flower
8,josesueiro,PlayStation 4,7.3,flower
8,josesueiro,PlayStation Vita,7.3,flower
8,josesueiro,PlayStation Vita,7.3,LIMBO
6,josesueiro,PlayStation 4,7.3,DOOM
4,josesueiro,PlayStation 4,7.3,Homefront: The Revolution
7,josesueiro,PlayStation 3,7.3,Yu-Gi-Oh! 5D's Decade Duels Plus
0,User3,PlayStation 4,3.6,Metal Gear Solid V: The Phantom Pain
10,MrFettuccini,PC,8.5,TrackMania 2 Stadium
8,MrFettuccini,DS,8.5,Assassin's Creed II: Discovery
8,MrFettuccini,PlayStation 4,8.5,Minecraft: PlayStation 4 Edition
8,MrFettuccini,DS,8.5,Grand Theft Auto: Chinatown Wars
4,MrFettuccini,DS,8.5,Mario Kart DS
9,MrFettuccini,iOS,8.5,Grand Theft Auto: Chinatown Wars
8,MrFettuccini,PlayStation 4,8.5,flOw
7,MrFettuccini,PlayStation 4,8.5,flower
8,josesueiro,PlayStation 4,7.3,Yu-Gi-Oh! Legacy of the Duelist
7,josesueiro,PlayStation 3,7.3,Battlefield 3
7,josesueiro,PlayStation 4,7.3,Battlefield 4
6,josesueiro,PlayStation 4,7.3,Call of Duty: Advanced Warfare
4,josesueiro,PlayStation 4,7.3,Battlefield Hardline
7,josesueiro,PlayStation 4,7.3,King's Quest Chapter 1: A Knight to Remember
3,josesueiro,PlayStation,7.3,Digimon World 2
7,josesueiro,PlayStation Vita,7.3,Digimon Story Cyber Sleuth
7,josesueiro,PlayStation 4,7.3,Digimon Story Cyber Sleuth
0,User3,PlayStation 4,3.6,flower
0,User3,PlayStation 4,3.6,The Last of Us Remastered
0,User3,PlayStation 4,3.6,Fez
0,User3,PlayStation 4,3.6,Dragon Age: Inquisition
0,User3,PlayStation 4,3.6,Gone Home: Console Edition
0,User3,PlayStation 4,3.6,Battlefield 1
0,User3,PlayStation 4,3.6,Darkest Dungeon
8,MrFettuccini,PC,8.5,Rayman
10,MrFettuccini,PlayStation 2,8.5,Rayman 2 Revolution
9,MrFettuccini,PlayStation 2,8.5,Rayman 3: Hoodlum Havoc
7,MrFettuccini,PlayStation 2,8.5,Rayman Raving Rabbids
8,MrFettuccini,PlayStation 4,8.5,Destiny
9,MrFettuccini,PlayStation 4,8.5,Spelunky
9,MrFettuccini,PC,8.5,Destiny 2
9,MrFettuccini,PlayStation 2,8.5,Gran Turismo 3: A-Spec
9,MrFettuccini,PlayStation 4,8.5,Gran Turismo Sport
9,MrFettuccini,PlayStation 2,8.5,Gran Turismo 4
9,josesueiro,PlayStation,7.3,Crash Team Racing
2,josesueiro,PlayStation 2,7.3,Digimon World 4
8,josesueiro,PlayStation,7.3,Digimon Rumble Arena
5,josesueiro,PlayStation 2,7.3,Digimon Rumble Arena 2
5,josesueiro,PlayStation 3,7.3,Digimon All-Star Rumble
7,josesueiro,PlayStation 4,7.3,Everybody's Gone to the Rapture
6,josesueiro,PlayStation 4,7.3,Hardware: Rivals
5,josesueiro,PlayStation 4,7.3,Gone Home: Console Edition
7,josesueiro,PlayStation 3,7.3,Beyond Good & Evil HD
6,josesueiro,PlayStation 4,7.3,Overwatch
8,bobbsyw,PlayStation 3,7.4,Uncharted 2: Among Thieves
9,bobbsyw,PlayStation 3,7.4,Katamari Forever
7,bobbsyw,PlayStation 3,7.4,Super Rub a Dub
7,bobbsyw,PlayStation 3,7.4,LEGO Star Wars: The Complete Saga
5,bobbsyw,PlayStation 3,7.4,The ICO & Shadow of the Colossus Collection
6,bobbsyw,PlayStation 3,7.4,The Elder Scrolls V: Skyrim
9,bobbsyw,PlayStation 3,7.4,Heavy Rain
8,bobbsyw,PlayStation 3,7.4,Ni no Kuni: Wrath of the White Witch
7,WackoDaSniper,PlayStation 4,8.2,Killzone: Shadow Fall
9,WackoDaSniper,PlayStation 4,8.2,Outlast
10,WackoDaSniper,PlayStation 4,8.2,flower
9,WackoDaSniper,PlayStation 4,8.2,Trackmania Turbo
10,WackoDaSniper,Xbox 360,8.2,Halo Wars
10,WackoDaSniper,Xbox 360,8.2,Call of Duty: Modern Warfare 2
9,WackoDaSniper,Xbox One,8.2,Forza Horizon 2
9,WackoDaSniper,PlayStation 4,8.2,Rocket League
10,WackoDaSniper,PC,8.2,Titanfall 2
0,User3,PlayStation 4,3.6,Mortal Kombat X
0,User3,PlayStation 4,3.6,Dead Rising 2
0,User3,PlayStation 4,3.6,Resident Evil 4
0,User3,PlayStation 4,3.6,Tekken 7
0,User3,PlayStation 4,3.6,Super Meat Boy
0,User3,PlayStation 4,3.6,LEGO Marvel Super Heroes
0,User3,PC,3.6,The Orange Box
9,WackoDaSniper,PlayStation 4,8.2,Minecraft: PlayStation 4 Edition
5,WackoDaSniper,PlayStation 4,8.2,Daylight
6,WackoDaSniper,PlayStation 4,8.2,Call of Duty: Ghosts
9,WackoDaSniper,PlayStation 4,8.2,Murdered: Soul Suspect
9,WackoDaSniper,PlayStation 4,8.2,Bloodborne
5,WackoDaSniper,PlayStation 4,8.2,Call of Duty: Black Ops III
7,WackoDaSniper,PlayStation 4,8.2,Just Cause 3
3,WackoDaSniper,PlayStation 4,8.2,Call of Duty: Advanced Warfare
7,WackoDaSniper,PlayStation 4,8.2,Battlefield 4
8,WackoDaSniper,PlayStation 4,8.2,inFamous: Second Son
0,User3,PlayStation 4,3.6,Crash Bandicoot N. Sane Trilogy
0,User3,PC,3.6,Half-Life 2
10,User3,PC,3.6,Deathtrap Dungeon
3,MrFettuccini,PC,8.5,Counter-Strike: Global Offensive
8,MrFettuccini,PlayStation 4,8.5,Call of Duty: Modern Warfare Remastered
9,WackoDaSniper,PlayStation 4,8.2,Pure Pool
9,WackoDaSniper,Wii U,8.2,Mario Kart 8
8,WackoDaSniper,PlayStation 4,8.2,Tom Clancy's Rainbow Six Siege
8,WackoDaSniper,PlayStation 4,8.2,Mercenary Kings
8,MrFettuccini,PlayStation 4,8.5,Battlefield 1
9,WackoDaSniper,PlayStation 4,8.2,Resogun
8,MrFettuccini,PlayStation 4,8.5,Crash Bandicoot N. Sane Trilogy
9,MrFettuccini,PlayStation 4,8.5,Titanfall 2
9,MrFettuccini,PlayStation 4,8.5,Battlefield 1: Revolution
9,MrFettuccini,Switch,8.5,Super Mario Odyssey
10,MrFettuccini,DS,8.5,Pokemon Black Version
10,MrFettuccini,DS,8.5,Chrono Trigger
10,bobbsyw,PlayStation,7.4,Tenchu: Stealth Assassins
10,bobbsyw,PlayStation,7.4,ISS Pro Evolution
10,MrFettuccini,DS,8.5,Pokemon Black Version 2
7,bobbsyw,PlayStation,7.4,Destruction Derby Raw
6,bobbsyw,PlayStation 3,7.4,L.A. Noire
7,bobbsyw,PlayStation 3,7.4,Mirror's Edge
8,bobbsyw,PlayStation 3,7.4,Catherine
4,bobbsyw,PlayStation 4,7.4,The Last Guardian
9,bobbsyw,PlayStation 4,7.4,flower
8,bobbsyw,PlayStation 4,7.4,Journey
7,bobbsyw,PlayStation 4,7.4,Firewatch
5,PiotrPolack,PlayStation 4,0.0,flower
8,Nick_Da_Nasty,PlayStation 3,7.6,Child of Light
0,Erkka,PlayStation 4,5.5,flower
1,Kingpotato,Xbox 360,2.6,Gears of War: Judgment
0,Troylazlow,PlayStation 4,5.8,flower
10,speedycerv,PC,3.7,Assassin's Creed II
10,Troylazlow,Xbox One,5.8,Plants vs Zombies: Garden Warfare
2,Cheesypeesy,PlayStation 4,0.0,flower
0,iChomik,PlayStation 4,7.5,flower
10,Troylazlow,Xbox One,5.8,Titanfall
10,M4dh4tt3r,PlayStation 4,0.0,Knack
1,M4dh4tt3r,PlayStation 4,0.0,flower
10,Lbjmvp232,PlayStation 4,4.3,Uncharted 4: A Thief's End
10,Franke123,PlayStation 4,0.0,flower
0,TheNormalStefan,PC,5.1,Call of Duty: Ghosts
9,Malamar,PlayStation 3,8.8,SSX
7,Friendzie,Xbox One,7.4,Forza Motorsport 5
10,Friendzie,Xbox One,7.4,Tomb Raider: Definitive Edition
8,Friendzie,Xbox,7.4,Brute Force
3,Friendzie,Xbox 360,7.4,Mega Man 9
10,Friendzie,PC,7.4,Overwatch
10,Friendzie,PlayStation 3,7.4,Tales of Graces f
9,Friendzie,PlayStation 3,7.4,Tales of Xillia 2
10,Friendzie,DS,7.4,Cory in the House
0,Malamar,PC,8.8,Goat Simulator
8,Malamar,PlayStation 2,8.8,Bully
7,Friendzie,PC,7.4,World of Warcraft: Warlords of Draenor
8,Friendzie,Xbox One,7.4,Just Cause 3
0,TheNormalStefan,PlayStation 4,5.1,flower
10,Malamar,Xbox 360,8.8,Call of Duty: Ghosts
10,TheNormalStefan,PC,5.1,Company of Heroes 2
2,TheNormalStefan,PC,5.1,World of Tanks
8,Friendzie,Xbox 360,7.4,Halo 4
0,Friendzie,PlayStation 3,7.4,Beyond: Two Souls
10,Friendzie,Xbox,7.4,Halo: Combat Evolved
1,Friendzie,PlayStation 4,7.4,flower
9,Friendzie,Xbox One,7.4,Halo: Spartan Assault
9,Friendzie,PlayStation 3,7.4,Tales of Xillia
9,Friendzie,PlayStation Vita,7.4,Super Monkey Ball: Banana Splitz
10,Friendzie,Xbox,7.4,Panzer Dragoon Orta
4,Friendzie,Xbox One,7.4,Peggle 2
5,Friendzie,Xbox One,7.4,Dead Rising 3: Operation Broken Eagle
10,TheNormalStefan,Xbox One,5.1,Titanfall
0,TheNormalStefan,Xbox One,5.1,Metal Gear Solid V: Ground Zeroes
10,TheNormalStefan,PlayStation 4,5.1,inFamous: Second Son
0,TheNormalStefan,PC,5.1,Men of War: Assault Squad 2
10,TheNormalStefan,PC,5.1,Sniper Elite: Nazi Zombie Army 2
7,Friendzie,Xbox One,7.4,Dead Rising 3
10,TheNormalStefan,PC,5.1,Company of Heroes 2: The Western Front Armies
6,Friendzie,PC,7.4,SimCity
6,Friendzie,PC,7.4,Guild Wars 2
6,Friendzie,PC,7.4,Akaneiro: Demon Hunters
2,Friendzie,PC,7.4,EVE Online: Special Edition
10,Friendzie,Wii U,7.4,Pikmin 3
9,Friendzie,Wii U,7.4,Sonic & All-Stars Racing Transformed
10,Friendzie,PC,7.4,Diablo III
10,Friendzie,Wii U,7.4,Super Mario 3D World
10,Lbjmvp232,PlayStation 4,4.3,No Man's Sky
8,Friendzie,Xbox One,7.4,Crimson Dragon
0,Lbjmvp232,Xbox One,4.3,FRU
10,Lbjmvp232,PlayStation 4,4.3,ABZU
10,Lbjmvp232,PlayStation 4,4.3,I Am Setsuna
8,robrcf,PlayStation 4,7.9,flower
0,Lbjmvp232,Xbox One,4.3,Halo 5: Guardians
10,Lbjmvp232,PlayStation 4,4.3,flower
4,Friendzie,PC,7.4,BioShock
10,Friendzie,PC,7.4,Starcraft II: Heart of the Swarm
0,Lbjmvp232,Xbox One,4.3,Voodoo Vince Remastered
10,Lbjmvp232,PlayStation 4,4.3,Hellblade: Senua's Sacrifice
10,iChomik,PlayStation 4,7.5,Knack
10,M4dh4tt3r,3DS,0.0,Chibi-Robo! Zip Lash
10,iChomik,PlayStation 4,7.5,Assassin's Creed Unity
10,iChomik,PlayStation 4,7.5,Minecraft: PlayStation 4 Edition
10,kalv,PC,7.0,Fallout 3
9,kalv,PC,7.0,Natural Selection 2
10,kalv,PC,7.0,Mass Effect 3
9,kalv,PC,7.0,XCOM: Enemy Unknown
9,kalv,PC,7.0,Tomb Raider
6,kalv,PC,7.0,BioShock Infinite
3,kalv,PlayStation 4,7.0,flower
10,kalv,PC,7.0,The Secret World
7,kalv,PlayStation 4,7.0,Killzone: Shadow Fall
0,Troylazlow,Xbox One,5.8,Fighter Within
3,speedycerv,PC,3.7,FTL: Faster Than Light
0,kalv,PC,7.0,Titanfall
1,speedycerv,PlayStation 4,3.7,flower
0,speedycerv,PC,3.7,Call of Cthulhu: Dark Corners of the Earth
0,speedycerv,PlayStation 3,3.7,flower
0,speedycerv,PlayStation Vita,3.7,flower
0,kalv,PC,7.0,Call of Duty: Modern Warfare 3
9,kalv,PC,7.0,Battlefield 3
9,kalv,PlayStation 3,7.0,The Elder Scrolls V: Skyrim
0,Kingpotato,PlayStation 4,2.6,flower
3,Kingpotato,PlayStation 3,2.6,Tales of Xillia
0,Erkka,PlayStation 4,5.5,Killzone: Shadow Fall
4,Kingpotato,Xbox 360,2.6,Saints Row IV
7,Nick_Da_Nasty,PlayStation 4,7.6,MLB 14: The Show
10,Nick_Da_Nasty,PlayStation 4,7.6,flower
7,Nick_Da_Nasty,PlayStation 4,7.6,Dynasty Warriors 8: Xtreme Legends Complete Edition
4,Nick_Da_Nasty,PlayStation 4,7.6,Pure Chess
7,Malamar,Xbox 360,8.8,Skate 3
8,Malamar,PlayStation 2,8.8,Sonic Heroes
9,Malamar,PlayStation 3,8.8,Battlefield 3
9,Malamar,PlayStation 3,8.8,Payday 2
10,Malamar,PlayStation 3,8.8,Borderlands 2
9,Malamar,PC,8.8,Minecraft
10,Malamar,PlayStation 2,8.8,SSX 3
10,Malamar,PlayStation 4,8.8,flower
10,Malamar,PlayStation 4,8.8,Hotline Miami
10,Malamar,PlayStation 4,8.8,Overwatch
9,Lamigol10,PlayStation 4,7.7,Killzone: Shadow Fall
6,Lamigol10,PlayStation 3,7.7,Pro Evolution Soccer 2013
9,Lamigol10,PlayStation 3,7.7,Dishonored
0,spumoni123,PlayStation 4,0.0,flower
4,Elvick,PlayStation Vita,8.4,LEGO Harry Potter: Years 5-7
9,DrMipples,PlayStation 4,0.0,flower
8,DrMipples,PlayStation 4,0.0,Resogun
8,JBryant0619,PlayStation 4,7.6,flower
9,Curmudgeon,PlayStation 4,0.0,Battlefield 4
10,TheGeoKing,PlayStation 4,0.0,flower
7,Curmudgeon,PlayStation 4,0.0,Contrast
10,Reekawn,PlayStation 4,7.1,flower
8,Fallensurvivorz,PlayStation 4,8.2,flower
5,Fallensurvivorz,PlayStation 4,8.2,Killzone: Shadow Fall
9,Reekawn,PlayStation 4,7.1,Battlefield 4
10,EzzOmen,PlayStation,7.8,Final Fantasy VII
10,EzzOmen,PlayStation 4,7.8,flower
9,EzzOmen,PlayStation 3,7.8,Ratchet & Clank: Into the Nexus
2,EzzOmen,PC,7.8,Dota 2
9,EzzOmen,PlayStation 4,7.8,Outlast
5,EzzOmen,PlayStation 4,7.8,Knack
9,allan_treebeard,PlayStation 3,7.4,"Warhammer 40,000: Space Marine"
7,JBryant0619,PlayStation 4,7.6,Don't Starve: Console Edition
8,JBryant0619,PlayStation 4,7.6,Escape Plan
7,JBryant0619,PlayStation 4,7.6,Contrast
9,allan_treebeard,PlayStation 3,7.4,BioShock
9,EzzOmen,PlayStation Vita,7.8,Dynasty Warriors Next
10,EzzOmen,PlayStation 3,7.8,The Last of Us
3,EzzOmen,Xbox 360,7.8,Grand Theft Auto IV
10,EzzOmen,Xbox 360,7.8,The Elder Scrolls V: Skyrim
10,EzzOmen,PlayStation 2,7.8,Shadow of the Colossus
10,EzzOmen,PlayStation 3,7.8,ICO
0,EzzOmen,PC,7.8,Day One: Garry's Incident
10,EzzOmen,PC,7.8,Saints Row IV
6,EzzOmen,Xbox 360,7.8,Grand Theft Auto V
10,EzzOmen,Xbox 360,7.8,Call of Duty: Modern Warfare 2
7,EzzOmen,PlayStation 4,7.8,Call of Duty: Ghosts
10,ifaz123,PlayStation 4,0.0,flower
8,ifaz123,PlayStation 4,0.0,Killzone: Shadow Fall
9,Curmudgeon,PlayStation 4,0.0,flower
9,aventador,Xbox 360,8.2,Halo 3: ODST
10,aventador,PlayStation 4,8.2,flower
10,aventador,Xbox 360,8.2,Grand Theft Auto V
1,aventador,Xbox 360,8.2,Duke Nukem Forever
9,aventador,Xbox One,8.2,Forza Motorsport 6
8,aventador,Xbox One,8.2,Forza Motorsport 5
9,JBryant0619,PlayStation 4,7.6,Resogun
8,JBryant0619,Xbox 360,7.6,WWE 2K14
9,JBryant0619,PlayStation Vita,7.6,Tales From Space: Mutant Blobs Attack
9,JBryant0619,PlayStation Vita,7.6,Zero Escape: Virtue's Last Reward
9,JBryant0619,PlayStation Vita,7.6,Mortal Kombat
9,JBryant0619,PlayStation Vita,7.6,Gravity Rush
