user_score,publisher,rating,title,metascore,platform,genre,developer
3.5,Sega,E10+,Sonic Boom: Rise of Lyric,32,Wii U,"General,Action,Platformer,3D",Big Red Button Entertainment
8.1,Nyamyam,E,Tengami,70,"Wii U,iPhone/iPad,PC","Adventure,General",Nyamyam
7.6,NinjaBee,E10+,A World of Keflings,70,"Wii U,PC,Xbox 360","Strategy,Breeding/Constructing,General,Breeding/Constructing",NinjaBee
9,Nintendo,E,Mario Kart 8 DLC Pack 1,87,Wii U,"Driving,Racing,Arcade,Kart,Automobile",Nintendo
6.8,Natsume,E10+,Alphadia Genesis,60,"Wii U,iPhone/iPad,PC","Role-Playing,Console-style RPG,Japanese-Style",EXE Create
6.4,Ubisoft,M,Watch Dogs,62,"Wii U,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Modern,Action Adventure,General,Modern,Open-World",Ubisoft Romania
7.7,Curve Studios,E,Thomas Was Alone,79,"Wii U,iPhone/iPad,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Xbox One","Action,Platformer,2D",Mike Bithell
9,Nintendo,E10+,Super Smash Bros. for Wii U,92,"Wii U,3DS","Action,Fighting,Fighting,3D,2D,2D,3D",Bandai Namco Games
8.6,Nintendo,E,Captain Toad: Treasure Tracker,81,"Wii U,3DS,Switch","Action,Platformer,3D",Nintendo EAD Tokyo
7.3,EnjoyUp Games,E,Spy Chameleon,80,"Wii U,PC,PlayStation 4,PlayStation Vita,Switch,Xbox One","Puzzle,Action,General",EnjoyUp Games
8.7,WayForward,E10+,Shantae and the Pirate's Curse,85,"Wii U,3DS,PC,PlayStation 4,Switch,Xbox One","Action,Platformer,2D",WayForward
1.6,TreeFallStudios,E,Maze,29,Wii U,"Puzzle,General","TreeFallStudios, TreeFall Studios"
5,CHUDCHUD INDUSTRIES,E,uWordsmith,41,Wii U,"Miscellaneous,Puzzle,Edutainment,Logic",CHUDCHUD INDUSTRIES
7.9,Frima Studio,E,Chariot,76,"Wii U,PC,PlayStation 3,PlayStation 4,Xbox One","Action,Platformer,2D",Frima Studio
2.4,EnjoyUp Games,E,Rock 'N Racing Off Road,39,Wii U,"Driving,Racing,Arcade,Automobile",EnjoyUp Games
7.8,Atlus,E10+,Citizens of Earth,67,"Wii U,3DS,PC,PlayStation 4,PlayStation Vita","General,Role-Playing,General,Japanese-Style",Eden Industries
5.4,Rawkins Games,E,Dolphin Up,44,"Wii U,iPhone/iPad,PC","Sports,General",Rawkins Games
7.5,kunabi brother GmbH,E,Blek,75,"Wii U,iPhone/iPad","Puzzle,General",Broken Rules
8,Nintendo,E,Kirby and the Rainbow Curse,73,Wii U,"Action,Platformer,2D",HAL Labs
8.1,Curve Studios,E,OlliOlli,80,"Wii U,3DS,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Xbox One","Sports,Individual,Skate / Skateboard",Tom Hegarty
7.5,Nintendo,E,Mario vs. Donkey Kong: Tipping Stars,70,"Wii U,3DS","Puzzle,Action,Platformer,2D","Nintendo, Nintendo Software Technology"
8.2,"Frozenbyte, Inc.",E10+,Trine: Enchanted Edition,80,"Wii U,PlayStation 4","Action,Action Adventure,General,Platformer,2D","Frozenbyte, Inc."
7.4,PlayEveryWare Games,E10+,Elliot Quest,76,"Wii U,3DS,PC,PlayStation 4,Switch,Xbox One","Adventure,General",Ansimuz Games
3.3,Actos Games,E10+,psyscrolr,35,Wii U,"Action,Platformer,2D",Actos Games
6.5,Nintendo,E,Mario Party 10,66,Wii U,"Party,Miscellaneous,Party / Minigame","Nintendo, Nd Cube"
8.2,ScrewAttack LLC,M,Angry Video Game Nerd Adventures,78,"Wii U,3DS,PC","Action,Platformer,Platformer,2D,2D",FreakZone
7.6,Grendel Games,E10+,Underground,67,Wii U,"Action,General",Grendel Games
8.2,KnapNok Games,E,Affordable Space Adventures,81,Wii U,"Scrolling,Action,Shooter,Shoot-'Em-Up,Vertical",KnapNok Games
6.5,Curve Digital,E,Ultratron,73,"Wii U,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Xbox One","Action,Shooter,Shoot-'Em-Up,Top-Down,Vertical","Puppy Games, Carbon Games"
1.1,EnjoyUp Games,T,Funk of Titans,44,"Wii U,PC,PlayStation 4,PlayStation Vita,Xbox One","Action,Platformer,2D",A Crowd of Monsters
8.9,Nintendo,E,Mario Kart 8 DLC Pack 2,90,Wii U,"Driving,Kart,Racing,Arcade,Automobile",Nintendo
6.3,BEAUTIFUN GAMES SL,E,Nihilumbra,76,"Wii U,iPhone/iPad,PC,PlayStation Vita,Switch","Action,Adventure,General,Platformer,2D","BEAUTIFUN GAMES SL, BeautiFun Games"
8.3,Ronimo Games,T,Swords & Soldiers II,75,Wii U,"Strategy,General",Ronimo Games
7.4,Klei Entertainment,T,Don't Starve: Giant Edition,75,"Wii U,PlayStation 3,PlayStation Vita,Xbox One","Action Adventure,Sandbox",Klei Entertainment
8.7,Nintendo,E10+,Splatoon,81,Wii U,"Fantasy,Action,Shooter,Third-Person,Arcade",Nintendo
6.6,Cypronia,E10+,Cube Life: Island Survival,55,"Wii U,PC","Action Adventure,Sandbox",Cypronia
7.7,TicToc Games,E10+,Adventures of Pip,78,"Wii U,iPhone/iPad,PC,PlayStation 4,Xbox One","Action,Platformer,2D",TicToc Games
7.9,Warner Bros. Interactive Entertainment,E10+,LEGO Jurassic World,71,"Wii U,3DS,iPhone/iPad,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Xbox 360,Xbox One","Action Adventure,General",TT Games
7.4,Super Icon Ltd,E,Life of Pixel,64,"Wii U,PC,PlayStation Vita","Action,Platformer,2D",Super Icon Ltd
7.9,Nintendo,E,Art Academy: Home Studio,82,Wii U,"Miscellaneous,Edutainment",Headstrong Games
6.6,Padaone Games,E,Roving Rogue,56,Wii U,"Action,Platformer,2D",Padaone Games
7,E-Line Media,E10+,Never Alone,67,"Wii U,iPhone/iPad,PC,PlayStation 3,PlayStation 4,Xbox One","Action,Platformer,2D",Upper One Games
0.8,Telltale Games,M,Batman: The Enemy Within - Episode 2: The Pact,64,"Xbox One,iPhone/iPad,PC,PlayStation 4","Adventure,Point-and-Click",Telltale Games
7.7,Devolver Digital,M,Ruiner,77,"Xbox One,PC,PlayStation 4","Action,General",Reikon Games
5.8,Microsoft Game Studios,E,Forza Motorsport 7,86,"Xbox One,PC","Racing,Simulation,Automobile",Turn 10
2.9,Electronic Arts,E,FIFA 18,83,"Xbox One,PC,PlayStation 3,PlayStation 4,Switch,Xbox 360","Sports,Team,Soccer,Sim",EA Vancouver
8.5,Studio MDHR,E10+,Cuphead,86,"Xbox One,PC","Action,Platformer,2D",Studio MDHR
7.2,THQ Nordic,T,theHunter: Call of the Wild,83,"Xbox One,PC,PlayStation 4","Sports,Individual,Nature,Hunting",THQ Nordic
8.5,Capcom,M,Dragon's Dogma: Dark Arisen,80,"Xbox One,PC,PlayStation 3,PlayStation 4,Xbox 360","Role-Playing,Action RPG",Capcom
6.4,Nordic Games Publishing,T,Battle Chasers: Nightwar,84,"Xbox One,PC,PlayStation 4,Switch","Role-Playing,Action RPG,Japanese-Style",Airship Syndicate Entertainment
5.2,Metanet Software Inc.,E10+,N++,88,"Xbox One,PC,PlayStation 4","Action,Platformer,2D",Metanet Software Inc.
6,Telltale Games,T,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,73,"Xbox One,iPhone/iPad,PC,PlayStation 4","Action,Adventure,General,3D,Third-Person",Telltale Games
7.5,Three Fields Entertainment,E10+,Danger Zone,64,"Xbox One,PC,PlayStation 4","Racing,General",Three Fields Entertainment
6.1,Starbreeze,M,Raid: World War II,46,"Xbox One,PC,PlayStation 4","Action Adventure,General",Starbreeze
3.4,Warner Bros. Interactive Entertainment,M,Middle-earth: Shadow of War,81,"Xbox One,PC,PlayStation 4","Action Adventure,Open-World",Monolith Productions
4.4,2K Games,T,WWE 2K18,67,"Xbox One,PC,PlayStation 4,Switch","Sports,Individual,Combat,Wrestling",Yuke's
7.4,Kalypso,T,Dungeons 3,72,"Xbox One,PC,PlayStation 4","Strategy,General",Realmforge Studios
6.4,Nordic Games Publishing,M,Elex,62,"Xbox One,PC,PlayStation 4","Role-Playing,Western-Style",Piranha Bytes
8.1,Square Enix,M,Life is Strange: Before the Storm - Episode 2: Brave New World,76,"Xbox One,PC,PlayStation 4","Action Adventure,General",Deck Nine Games
7.3,WayForward,E10+,The Mummy Demastered,73,"Xbox One,PC,PlayStation 4,Switch","Action,Platformer,2D",WayForward
7.6,Ubisoft,M,South Park: The Fractured But Whole,84,"Xbox One,PC,PlayStation 4,Switch","Role-Playing,General",Ubisoft San Francisco
9.1,Bethesda Softworks,M,The Evil Within 2,82,"Xbox One,PC,PlayStation 4","Action Adventure,Survival",Tango Gameworks
7.2,Daedalic Entertainment,E10+,AER: Memories of Old,74,"Xbox One,PC,PlayStation 4","Action Adventure,General,Open-World",Daedalic Entertainment
6.2,Bethesda Softworks,M,Wolfenstein II: The New Colossus,88,"Xbox One,PC,PlayStation 4,Switch","Action,Shooter,First-Person,Arcade",MachineGames
6.6,Microsoft Game Studios,E10+,Disneyland Adventures,67,"Xbox One,Xbox 360","Action Adventure,General",Asobo Studio
6,Microsoft Game Studios,E10+,Rush: A Disney / Pixar Adventure,68,"Xbox One,Xbox 360","Miscellaneous,Adventure,General,Party / Minigame",Asobo Studio
8,Maximum Games,E,Spintires: Mudrunner,72,"Xbox One,PC,PlayStation 4","Simulation,Vehicle,Civilian",Maximum Games
6.5,Microsoft Game Studios,E,Zoo Tycoon: Ultimate Animal Collection,70,"Xbox One,PC","Miscellaneous,Compilation",Asobo Studio
6.8,Microsoft Game Studios,E,Super Lucky's Tale,64,"Xbox One,PC","2D,Action,Platformer,3D",Playful Corp.
4,Activision,M,Call of Duty: WWII,80,"Xbox One,PC,PlayStation 4","Action,Shooter,First-Person,Arcade",Sledgehammer Games
7.5,Ubisoft,M,Assassin's Creed Origins,85,"Xbox One,PC,PlayStation 4","Action Adventure,Open-World","Ubisoft, Ubisoft Montreal"
8.5,Ubisoft,E10+,Mario + Rabbids: Kingdom Battle,85,Switch,"Action,General,Strategy,Turn-Based,Tactics","Ubisoft, Ubisoft Milan"
3.7,Electronic Arts,T,Need for Speed Payback,61,"Xbox One,PC,PlayStation 4","Simulation,Racing,Arcade,Automobile",Ghost Games
6.6,Ratalaika Games,E10+,League of Evil,64,"Switch,iPhone/iPad,PC,PlayStation 4,PlayStation Vita","Action,General,Platformer,2D",Ratalaika Games
7.3,SegaSoft,E10+,Sonic Forces,62,"Xbox One,PC,PlayStation 4,Switch","Action Adventure,General","SegaSoft, Sonic Team"
4.4,MLB AM,E,R.B.I. Baseball 17,38,"Switch,iPhone/iPad,PlayStation 4,Xbox One","Sports,Baseball,Arcade,Team",MLB AM
7.3,Inti Creates,T,Azure Striker Gunvolt: Striker Pack,82,"Switch,3DS","Miscellaneous,Compilation",Inti Creates
7.5,Warner Bros. Interactive Entertainment,E10+,LEGO Worlds,59,"Switch,PC,PlayStation 4,Xbox One","Action Adventure,Sandbox",TT Games
7.4,The Quantum Astrophysicists Guild,E,The Bridge,74,"Switch,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Wii U,Xbox 360,Xbox One","Puzzle,General,Logic",The Quantum Astrophysicists Guild
6.9,Crunching Koalas,T,Lichtspeer: Double Speer Edition,71,"Switch,iPhone/iPad,PC,PlayStation 4,PlayStation Vita","Action Adventure,General",Crunching Koalas
7.9,Rockstar Games,M,L.A. Noire,77,"Xbox One,PlayStation 3,PlayStation 4,Switch,Xbox 360","Adventure,3D,Third-Person",Team Bondi
7.3,Warner Bros. Interactive Entertainment,E10+,Lego Marvel Super Heroes 2,74,"Xbox One,PC,PlayStation 4,Switch","Action,Platformer,3D",TT Games
8.4,Big Ant Studios,E,Ashes Cricket,79,"Xbox One,PC,PlayStation 4","Sports,Team,Cricket",Big Ant Studios
7,E-Home Entertainment,T,Your Toy,55,Xbox One,"Adventure,3D,First-Person",Viva Games
7.9,Flying Oak Games,E,NeuroVoider,84,"Switch,PC,PlayStation 4,PlayStation Vita,Xbox One","Action,Shooter,Shoot-'Em-Up,Top-Down",Flying Oak Games
3,Electronic Arts,T,The Sims 4,66,"Xbox One,PC,PlayStation 4","Simulation,Virtual,Virtual Life",Maxis
8.1,Ubisoft,E10+,Rayman Legends: Definitive Edition,84,Switch,"Action,Platformer,2D","Ubisoft Montpellier, Pasta Games"
7.6,Flyhigh Works,E10+,Quest of Dungeons,74,"Switch,3DS,iPhone/iPad,PC,PlayStation 4,Wii U,Xbox One","Role-Playing,Roguelike",Flyhigh Works
7.8,Yacht Club Games,E,Shovel Knight: Specter of Torment,84,"Switch,3DS,PC,PlayStation 4,PlayStation Vita,Wii U","Action,Platformer,2D",Yacht Club Games
8.2,Nintendo,E,"Snipperclips - Cut it out, together!",80,Switch,"Puzzle,General","Nintendo, SFB Games"
7.8,Shin'en,E,Fast RMX,81,Switch,"Racing,Arcade,Futuristic",Shin'en
5.4,Activision,E10+,Skylanders Imaginators,72,"Switch,PlayStation 3,PlayStation 4,Wii U,Xbox 360,Xbox One","Action,Platformer,3D",Toys for Bob
7.6,Square Enix,E10+,I Am Setsuna,75,"Switch,PC,PlayStation 4","Role-Playing,Japanese-Style",Tokyo RPG Factory
8.1,Yacht Club Games,E,Shovel Knight: Treasure Trove,91,"Switch,PlayStation 4","Action,Platformer,2D",Yacht Club Games
6.6,Konami,E10+,Super Bomberman R,62,"Switch,PC,PlayStation 4,Xbox One","Action,Arcade",Konami
4.8,Nintendo,E10+,1-2-Switch,58,Switch,"Miscellaneous,Party / Minigame",Nintendo
8.5,Nintendo,E10+,The Legend of Zelda: Breath of the Wild,97,"Switch,Wii U","Action Adventure,Open-World",Nintendo
4.6,Arc System Works,E,New Frontier Days: Founding Pioneers,52,"Switch,PC","Strategy,Management,Business / Tycoon",Arc System Works
5.2,Ubisoft,E10+,Just Dance 2017,72,"Switch,PC,PlayStation 3,PlayStation 4,Wii U,Xbox 360,Xbox One","Action,Rhythm,Dancing",Ubisoft Paris
7.7,Hamster,E10+,ACA NeoGeo: Waku Waku 7,73,"Switch,Xbox One","Action,Fighting,2D",SunSoft
7.1,Hamster,E10+,ACA NeoGeo: World Heroes Perfect,58,Switch,"Action,Fighting,2D",ADK
7.8,Hamster,T,ACA NeoGeo: The King of Fighters '98,80,"Switch,iPhone/iPad,PlayStation 4,Xbox One","Action,Fighting,2D",SNK Playmore
6.5,Hamster,T,ACA NeoGeo: Shock Troopers,70,"Switch,PC,PlayStation 4,Xbox One","Action,Shooter,Shoot-'Em-Up,Top-Down",Saurus
7.6,Inti Creates,E,Blaster Master Zero,78,"Switch,3DS","Action,Platformer,2D",Inti Creates
7.9,Flyhigh Works,E,VOEZ,81,"Switch,iPhone/iPad","Action,Rhythm,Music",Flyhigh Works
7.5,Hamster,T,ACA NeoGeo: Metal Slug 3,76,"Switch,iPhone/iPad,PC,PlayStation 3,PlayStation 4,PlayStation 4,PlayStation Vita,Xbox 360,Xbox One","Action,Miscellaneous,Shooter,Compilation,Shoot-'Em-Up,Horizontal","SNK Playmore, Hamster"
6.6,Tomorrow Corporation,T,Little Inferno,71,"Switch,iPhone/iPad,PC,Wii U","Puzzle,Action",Tomorrow Corporation
7.3,Tomorrow Corporation,E10+,Human Resource Machine,77,"Switch,iPhone/iPad,PC,Wii U","Puzzle,General",Tomorrow Corporation
7.5,Tomorrow Corporation,E,World of Goo,84,"Switch,iPhone/iPad,PC","Puzzle,Action",Tomorrow Corporation
8.1,Nicalis,M,The Binding of Isaac: Afterbirth +,85,"Switch,PC,PlayStation 4","Action,Shooter,Shoot-'Em-Up,Top-Down",Edmund McMillen
7.1,Hamster,E,ACA NeoGeo: Neo Turf Masters,74,"Switch,iPhone/iPad,PlayStation 4,Xbox One","Sports,Individual,Golf,Sim","Hamster, SNK Corporation"
6.5,Arc System Works,E,Othello,55,"Switch,Mobile","Miscellaneous,Board / Card Game",Arc System Works
7.5,Sumo Digital,E,Snake Pass,72,"Switch,PC,PlayStation 4,Xbox One","Action Adventure,Puzzle,Action,General",Sumo Digital
7.4,GameTrust,E10+,Has-Been Heroes,53,"Switch,PC,PlayStation 4,Xbox One","Strategy,Turn-Based,General,Tactics","Frozenbyte, Inc."
7.8,Warner Bros. Interactive Entertainment,E10+,LEGO City Undercover,78,"Switch,PC,PlayStation 4,Wii U,Xbox One","Action Adventure,Open-World",TT Games
3.2,Poisoft,E,Vroom in the Night Sky,17,Switch,"Sports,Individual,Biking",Poisoft
7.8,Vertex Pop,E,Graceful Explosion Machine,77,"Switch,PC,PlayStation 4","Action,Shooter,Shoot-'Em-Up,Horizontal",Vertex Pop
6.9,tinyBuild,T,Mr. Shifty,66,"Switch,PC,PlayStation 4,Xbox One","Action,Shooter,Shoot-'Em-Up,Top-Down",Team Shifty
7.6,"Jackbox Games, Inc.",T,The Jackbox Party Pack 3,80,"Switch,PC,PlayStation 4,Xbox One","Miscellaneous,Party / Minigame","Jackbox Games, Inc."
8,DotEmu,E10+,Wonder Boy: The Dragon's Trap,79,"Switch,PC,PlayStation 4,Xbox One","Action Adventure,General",Lizardcube
8.2,Sega,E10+,Puyo Puyo Tetris,81,"Switch,PC,PlayStation 4","Puzzle,Matching,Stacking",Sonic Team
8.4,Nintendo,E,Mario Kart 8 Deluxe,92,Switch,"Other,Racing,Arcade,Automobile",Nintendo
7.5,Flyhigh Works,E,Kamiko,74,Switch,"Action Adventure,General",Skipmore
7,Hamster,E,ACA NeoGeo: Blazing Star,84,"Switch,iPhone/iPad,Xbox One","Action,Shooter,Shoot-'Em-Up,Horizontal",Yumekobo
7.1,aeiowu,E,TumbleSeed,78,"Switch,PC,PlayStation 4","Action,General","Benedict Fritz, aeiowu"
6,Flyhigh Works,T,Dark Witch Music Episode: Rudymical,53,Switch,"Adventure,Visual Novel",Flyhigh Works
6.7,Saber Interactive,E,NBA Playgrounds,63,"Switch,PC,PlayStation 4,Xbox One","Sports,Team,Basketball,Arcade",Saber Interactive
7.3,Mojang AB,E10+,Minecraft: Switch Edition,86,"Switch,3DS,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Wii U,Xbox 360,Xbox One","Action Adventure,Sandbox",4J Studios
7.6,Drool,E10+,Thumper,85,"Switch,iPhone/iPad,PC,PlayStation 4,Xbox One","Action,Rhythm,Music",Drool
6.5,Capcom,T,Ultra Street Fighter II: The Final Challengers,66,Switch,"Action,Fighting,2D",Capcom
8.5,NIS America,T,Disgaea 5 Complete,81,"Switch,PlayStation 4","Strategy,Turn-Based,Tactics",Nippon Ichi Software
6.8,Panic Button,E10+,Astro Duel Deluxe,59,"Switch,iPhone/iPad,PC","Action,Shooter,Shoot-'Em-Up,Top-Down",Panic Button
7.4,XSEED Games,T,Shantae: Half-Genie Hero,82,"Switch,PC,PlayStation 4,PlayStation Vita,Wii U,Xbox One","Action,Platformer,2D",WayForward
8.3,Headup Games,E,Slime-san,82,"Switch,PC","Action Adventure,Linear",Fabraz
5.5,Warner Bros. Interactive Entertainment,E10+,Cars 3: Driven to Win,59,"Switch,PlayStation 3,PlayStation 4,Wii U,Xbox 360,Xbox One","Racing,Arcade,Automobile",Avalanche Software
8,Inti Creates,E,Mighty Gunvolt Burst,76,"Switch,3DS","Action,Platformer,2D",Inti Creates
7.7,Nicalis,E10+,Cave Story +,88,"Switch,PC","Action,Platformer,2D",Nicalis
7,Nintendo,E10+,ARMS,77,Switch,"Action,Sports,Fighting,Individual,3D,Combat,Boxing / Martial Arts",Nintendo
7.4,Cornfox & Bros.,E10+,Oceanhorn: Monster of Uncharted Seas,66,"Switch,iPhone/iPad,PC,PlayStation 4,PlayStation Vita,Xbox One","Action Adventure,Open-World",Cornfox & Bros.
7.7,Raw Fury,E10+,GoNNER,79,"Switch,PC,PlayStation 4","Action,Platformer,2D",Art in Heart
5.9,Arc System Works,T,Shephy,54,"Switch,PC","Strategy,Turn-Based,Card Battle",Arc System Works
5.6,Rainy Frog,M,Vaccine,44,"Switch,PC,PlayStation 4,Wii U,Xbox One","Action Adventure,Survival",Rainy Night Creations
7.3,Nintendo,E10+,The Legend of Zelda: Breath of the Wild - The Master Trials,78,"Switch,Wii U","Action Adventure,Open-World",Nintendo
7.9,Flyhigh Works,T,Implosion - Never Lose Hope,74,"Switch,iPhone/iPad","Action,Shooter,Shoot-'Em-Up,Top-Down",Rayark Inc.
7.3,Bulbware,T,Bulb Boy,75,"Switch,iPhone/iPad,PC,PlayStation 4,Xbox One","Adventure,Point-and-Click",Bulbware
5.2,Nintendo,E,Flip Wars,53,Switch,"Puzzle,General","OVER FENCE CO.,LTD., Over Fence"
6.9,flow,E,Levels+ : Addictive Puzzle Game,62,Switch,"Puzzle,Logic",flow
6,Chorus Worldwide,E,De Mambo,69,"Switch,PC","Action,Platformer,2D",The Dangerous Kitchen
7.9,SMG Studio,E,Death Squared,78,"Switch,iPhone/iPad,PC,PlayStation 4,Xbox One","General,Puzzle,Action",SMG Studio
7.1,Ratalaika Games S.L.,E,I and Me,60,"Switch,PC","Action,Platformer,2D",Wish Fang
6.2,Arc System Works,E,Boost Beast,48,"Switch,iPhone/iPad","Puzzle,Matching",Arzest
8.3,Nintendo,E10+,Splatoon 2,83,Switch,"Action,Shooter,Third-Person,Arcade",Nintendo
7.4,XSEED Games,T,Fate/Extella: The Umbral Star,69,"Switch,PC,PlayStation 4,PlayStation Vita","Action,Beat-'Em-Up,3D",Marvelous Inc.
7.9,Team 17,E,Overcooked: Special Edition,77,"Switch,PC,PlayStation 4,Xbox One","Action,Arcade",Team 17
7.2,Bandai Namco Games,T,Namco Museum,72,"Switch,PlayStation 2","Miscellaneous,Compilation",Namco
6.6,Zerodiv,E,Strikers 1945,73,Switch,"Action,Shooter,Shoot-'Em-Up,Vertical",Psikyo
7.8,Vblank Entertainment Inc.,T,Retro City Rampage DX,91,"Switch,3DS,iPhone/iPad,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Xbox 360","Action Adventure,Open-World",Vblank Entertainment Inc.
5.7,Zen Studios,E,Infinite Minigolf,66,"Switch,PC,PlayStation 4,Xbox One","Sports,Individual,Golf,Arcade",Zen Studios
7.3,DrinkBox Studios,T,Severed,87,"Switch,3DS,iPhone/iPad,PlayStation Vita,Wii U","Action Adventure,General",DrinkBox Studios
7.6,Nintendo,M,Sine Mora EX,70,"Switch,PC,PlayStation 4,Xbox One","Action,Shooter,Shoot-'Em-Up,Horizontal",Grasshopper Manufacture
7,Bitten Toast Games,E,Rocket Fist,76,"Switch,PC","Strategy,Real-Time,MOBA",Bitten Toast Games
6.6,tinyBuild,E10+,Phantom Trigger,64,"Switch,PC,PlayStation 4,Xbox One","Role-Playing,Action RPG",tinyBuild
7.6,Ripstone,E10+,Ironcast,80,"Switch,PC,PlayStation 4,Xbox One","Puzzle,Matching",Dreadbit
8.8,Sega,E,Sonic Mania,86,"Switch,PC,PlayStation 4,Xbox One","Action,Platformer,2D",Tantalus
5.4,Telltale Games,E10+,Minecraft: Story Mode - A Telltale Games Series - The Complete Adventure,67,"Switch,PC,PlayStation 3,PlayStation 4,Wii U,Xbox 360,Xbox One","Adventure,Point-and-Click",Telltale Games
7.3,MixedBag Srl,E10+,Forma.8,76,"Switch,iPhone/iPad,PC,PlayStation 4,PlayStation Vita,Wii U,Xbox One","Action,Platformer,2D",MixedBag Srl
7.3,Rainy Frog,E,Piczle Lines DX,75,Switch,"Puzzle,Action",Score Studios
3.4,Ratalaika Games,E,36 Fragments of Midnight,37,"Switch,PC,PlayStation 4,PlayStation Vita","Action,Platformer,2D",Ratalaika Games
5.8,Vector Unit,E,Beach Buggy Racing,60,"Switch,iPhone/iPad,PlayStation 4,Xbox One","Racing,Arcade,Automobile",Vector Unit
5.8,Vivid Helix,E,Semispheres,72,"Switch,PC,PlayStation 4,PlayStation Vita","Puzzle,Action",Vivid Helix
0.9,Electronic Arts,T,Star Wars Battlefront II,66,"Xbox One,PC,PlayStation 4","Action,Shooter,First-Person,Tactical",EA DICE
3.3,THQ Nordic,M,Black Mirror,57,"Xbox One,PC,PlayStation 4","Adventure,3D,Third-Person",THQ Nordic
6,Infinite Dreams Inc.,E10+,Sky Force Reloaded,86,"Xbox One,iPhone/iPad,PC,PlayStation 4,Switch","Action,Shooter,Shoot-'Em-Up,Vertical",Infinite Dreams Inc.
7.8,Frictional Games,M,SOMA,82,"Xbox One,PC,PlayStation 4","Action Adventure,Survival",Frictional Games
7.5,Raw Fury,E10+,Kingdom: New Lands,74,"Switch,iPhone/iPad,PC,PlayStation 4,Xbox One","Strategy,General",Raw Fury
6.5,QubicGames,E,Robonauts,68,"Switch,PlayStation 4","Action,Platformer,2D",QubicGames
4.4,2K Games,E10+,NBA 2K18,74,"Switch,iPhone/iPad,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","Sports,Team,Basketball,Sim",Visual Concepts
8.3,Terrible Toybox,T,Thimbleweed Park,82,"Switch,iPhone/iPad,PC,PlayStation 4,Xbox One","Adventure,Point-and-Click",Ron Gilbert and Gary Winnick
8.6,Image & Form,E10+,SteamWorld Dig 2,88,"Switch,3DS,PC,PlayStation 4,PlayStation Vita","Action,Platformer,2D",Image & Form
